RunDate,Service Provider,ConsentID or Water Group,Activity Number,Meters,Type,Limit,Max Use,Percent Over Limit,Date of Highest Overage,Date of Earliest Non-compliance,Date of Latest Non-compliance
26-Jan-2019,,CRC144795,CRC144795-1,N33/0417-M1 + N33/0427-M1,Take Rate,27.0 l/s,96.4 l/s,257.00%,24-Jan-2019 08:45:00,18-Jan-2019 00:00:00,24-Jan-2019 23:45:00
26-Jan-2019,WaterCheck,CRC144157,CRC144157-1,M33/0267-M1,Take Rate,28.0 l/s,50.0 l/s,78.60%,18-Jan-2019 23:15:00,18-Jan-2019 15:30:00,23-Jan-2019 20:30:00
26-Jan-2019,WaterCheck,CRC144036,CRC144036-1,M36/8558-M1,7 day Volume,210.0 m3,298.7 m3,42.20%,24-Jan-2019 00:00:00,20-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC141880,CRC141880-1,K35/0044-M1,Take Rate,35.0 l/s,37.2 l/s,6.30%,19-Jan-2019 11:30:00,18-Jan-2019 04:30:00,21-Jan-2019 12:00:00
26-Jan-2019,Harvest,CRC141330,CRC141330-1,M35/18618-M1,Water Year Volume,234036.0 m3,246685.0 m3,5.40%,25-Jan-2019 11:40:00,22-Jan-2019 19:00:00,25-Jan-2019 11:40:00
26-Jan-2019,Harvest,CRC137425,CRC137425-1,M35/18618-M1,Water Year Volume,34200.0 m3,246685.0 m3,621.30%,25-Jan-2019 11:40:00,18-Jan-2019 00:00:00,25-Jan-2019 11:40:00
26-Jan-2019,WaterCheck,CRC132563,CRC132563-1,L35/0551-M1 + L35/0555-M1 + L35/0556-M1,Take Rate,75.9 l/s,94.4 l/s,24.40%,24-Jan-2019 06:45:00,24-Jan-2019 02:45:00,24-Jan-2019 09:00:00
26-Jan-2019,Boraman,CRC132255,CRC132255-1,L36/2238-M1 + L36/2239-M1 + L36/2240-M1 + L36/2274-M1 + L36/2275-M1,Water Year Volume,582825.0 m3,778826.0 m3,33.60%,25-Jan-2019 00:45:00,18-Jan-2019 00:00:00,25-Jan-2019 00:45:00
26-Jan-2019,,CRC130011,CRC130011-1,K37/3177-M1 + K37/3179-M1,Take Rate,130.0 l/s,132.4 l/s,1.80%,21-Jan-2019 14:15:00,21-Jan-2019 10:30:00,23-Jan-2019 08:45:00
26-Jan-2019,WaterCheck,CRC110761,CRC110761-1,L36/2040-M1,Take Rate,58.0 l/s,58.6 l/s,1.10%,19-Jan-2019 10:30:00,19-Jan-2019 08:15:00,19-Jan-2019 13:30:00
26-Jan-2019,Boraman,CRC100883,CRC100883-1,J38/0767-M1,Take Rate,61.5 l/s,68.6 l/s,11.60%,21-Jan-2019 18:30:00,21-Jan-2019 15:45:00,21-Jan-2019 19:30:00
26-Jan-2019,DataCol,CRC080346.1,CRC080346.1-1,M35/10725-M1,Take Rate,18.0 l/s,20.7 l/s,15.00%,20-Jan-2019 12:15:00,18-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,DataCol,CRC080346.1,CRC080346.1-1,M35/10725-M1,6 day Volume,7776.0 m3,9686.2 m3,24.60%,19-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,,CRC073867.1,CRC073867.1-1,L36/2262-M1 + L36/2262-M2 + L36/2262-M3,Take Rate - Low Flow Ban,0 l/s,146.1 l/s,-,20-Jan-2019 19:00:00,19-Jan-2019 05:15:00,20-Jan-2019 22:45:00
26-Jan-2019,DataCol,CRC073249.2,CRC073249.2-1,I40/0548-M1,Take Rate,45.0 l/s,83.3 l/s,85.20%,24-Jan-2019 09:15:00,18-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,DataCol,CRC073249.2,CRC073249.2-1,I40/0548-M1,1 day Volume,1944.0 m3,6528.0 m3,235.80%,24-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC042712.3,CRC042712.3-1,K37/3285-M1,Take Rate,30.0 l/s,65.3 l/s,117.80%,17-Jan-2019 10:45:00,17-Jan-2019 00:00:00,24-Jan-2019 12:30:00
26-Jan-2019,WaterCheck,CRC042190.2,CRC042190.2-1,K36/0651-M1 + K36/0652-M1 + K36/0704-M1 + K36/0830-M1,Take Rate,73.4 l/s,10646.7 l/s,14405.00%,20-Jan-2019 12:00:00,18-Jan-2019 07:30:00,23-Jan-2019 15:00:00
26-Jan-2019,WaterCheck,CRC042190.2,CRC042190.2-1,K36/0651-M1 + K36/0652-M1 + K36/0704-M1 + K36/0830-M1,1 day Volume,2314.0 m3,433426.0 m3,18630.60%,20-Jan-2019 00:00:00,19-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC042190.2,CRC042190.2-1,K36/0651-M1 + K36/0652-M1 + K36/0704-M1 + K36/0830-M1,Water Year Volume,5501256.4 m3,15791562.0 m3,187.10%,24-Jan-2019 11:30:00,18-Jan-2019 00:00:00,24-Jan-2019 23:45:00
26-Jan-2019,Watermetrics,CRC040581,CRC040581-1,K37/1502-M1,Take Rate,50.0 l/s,52.9 l/s,5.80%,12-Jan-2019 07:00:00,12-Jan-2019 06:45:00,18-Jan-2019 16:00:00
26-Jan-2019,WaterCheck,CRC040301.5,CRC040301.5-1,L36/2411-M1,Take Rate,25.0 l/s,33.3 l/s,33.30%,23-Jan-2019 08:15:00,18-Jan-2019 00:00:00,23-Jan-2019 11:15:00
26-Jan-2019,WaterCheck,CRC040301.5,CRC040301.5-1,L36/2411-M1,Take Rate - Low Flow Ban,0 l/s,24.9 l/s,-,18-Jan-2019 04:45:00,18-Jan-2019 00:00:00,18-Jan-2019 08:45:00
26-Jan-2019,WaterCheck,CRC030483,CRC030483-1,N32/0356-M1,Take Rate,30.0 l/s,36.9 l/s,23.10%,22-Jan-2019 00:00:00,21-Jan-2019 04:00:00,24-Jan-2019 11:15:00
26-Jan-2019,Loncel,CRC030302.4,CRC030302.4-1,K37/1645-M1 + K37/3151-M1,Take Rate,97.1 l/s,198.4 l/s,104.30%,20-Jan-2019 00:30:00,18-Jan-2019 03:45:00,22-Jan-2019 13:45:00
26-Jan-2019,,CRC021944.2,CRC021944.2-1,K38/1100-M1 + K38/1101-M1 + K38/1103-M1 + K38/1300-M1,Take Rate,187.6 l/s,214.7 l/s,14.50%,24-Jan-2019 11:30:00,19-Jan-2019 07:15:00,24-Jan-2019 15:00:00
26-Jan-2019,,CRC021944.2,CRC021944.2-2,K38/2242-M1,Take Rate,10.5 l/s,65.3 l/s,521.70%,24-Jan-2019 09:30:00,18-Jan-2019 00:00:00,25-Jan-2019 11:00:00
26-Jan-2019,,CRC021944.2,CRC021944.2-2,K38/2242-M1,1 day Volume,3844.0 m3,3886.0 m3,1.10%,20-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC021756.3,CRC021756.3-1,K37/2875-M1,12 day Volume,51264.0 m3,51827.0 m3,1.10%,14-Jan-2019 00:00:00,14-Jan-2019 00:00:00,14-Jan-2019 00:00:00
26-Jan-2019,,CRC021735.2,CRC021735.2-1,M37/0137-M1,Take Rate,25.0 l/s,30.0 l/s,20.00%,22-Jan-2019 20:45:00,20-Jan-2019 11:45:00,24-Jan-2019 13:15:00
26-Jan-2019,,CRC021735.2,CRC021735.2-1,M37/0137-M1,2 day Volume,720.0 m3,3155.0 m3,338.20%,23-Jan-2019 00:00:00,21-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC020891,CRC020891-1,K37/1596-M1,Take Rate,15.0 l/s,137.1 l/s,813.90%,19-Jan-2019 17:45:00,16-Jan-2019 00:00:00,24-Jan-2019 22:30:00
26-Jan-2019,Boraman,CRC020891,CRC020891-1,K37/1596-M1,9 day Volume,11178.0 m3,63493.0 m3,468.00%,24-Jan-2019 00:00:00,17-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC011093.1,CRC011093.1-1,M36/20314-M1 + M36/2236-M1 + M36/7697-M1,Take Rate,80.1 l/s,134.7 l/s,68.20%,23-Jan-2019 15:30:00,18-Jan-2019 00:00:00,23-Jan-2019 18:30:00
26-Jan-2019,WaterCheck,CRC010725.1,CRC010725.1-1,M36/1866-M1,Take Rate,11.5 l/s,27.0 l/s,134.40%,22-Jan-2019 14:15:00,16-Jan-2019 13:00:00,23-Jan-2019 19:30:00
26-Jan-2019,WaterCheck,CRC001736.2,CRC001736.2-1,M35/6733-M1,1 day Volume,238.0 m3,311.6 m3,30.90%,24-Jan-2019 00:00:00,23-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC991963A.2,CRC991963A.2-1,J38/0753-M1,Take Rate,27.0 l/s,35.0 l/s,29.60%,23-Jan-2019 17:45:00,18-Jan-2019 00:00:00,23-Jan-2019 22:30:00
26-Jan-2019,Boraman,CRC991963A.2,CRC991963A.2-1,J38/0753-M1,7 day Volume,13670.0 m3,14227.0 m3,4.10%,20-Jan-2019 00:00:00,20-Jan-2019 00:00:00,21-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC990660.2,CRC990660.2-1,L36/2109-M1,Take Rate,828.0 l/s,834.4 l/s,0.80%,07-Jan-2019 11:30:00,07-Jan-2019 10:30:00,16-Jan-2019 10:45:00
26-Jan-2019,Boraman,CRC990660.2,CRC990660.2-1,L36/2109-M1,Take Rate - Low Flow Ban,0 l/s,675.8 l/s,-,16-Jan-2019 08:00:00,16-Jan-2019 08:00:00,16-Jan-2019 10:45:00
26-Jan-2019,ECS,CRC971400.1,CRC971400.1-1,K38/0044-M1,Take Rate,45.0 l/s,1282.1 l/s,2749.10%,19-Jan-2019 23:53:41,19-Jan-2019 23:33:36,24-Jan-2019 19:30:00
26-Jan-2019,ECS,CRC971400.1,CRC971400.1-1,K38/0044-M1,1 day Volume,3888.0 m3,9231.0 m3,137.40%,20-Jan-2019 00:00:00,20-Jan-2019 00:00:00,23-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC970684.2,CRC970684.2-1,L37/0398-M1,Take Rate,90.0 l/s,136.5 l/s,51.70%,20-Jan-2019 03:45:00,18-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC970684.2,CRC970684.2-1,L37/0398-M1,7 day Volume,50000.0 m3,58308.0 m3,16.60%,23-Jan-2019 00:00:00,20-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,,CRC961101.3,CRC961101.3-1,K38/0416-M1,Take Rate,14.4 l/s,28.9 l/s,100.60%,25-Jan-2019 09:30:00,18-Jan-2019 00:00:00,25-Jan-2019 11:00:00
26-Jan-2019,,CRC961101.3,CRC961101.3-1,K38/0416-M1,1 day Volume,1240.0 m3,2025.0 m3,63.30%,19-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,,CRC960633,CRC960633-1,M36/4966-M1,Take Rate,6.0 l/s,6.5 l/s,7.60%,18-Jan-2019 02:30:00,18-Jan-2019 00:00:00,24-Jan-2019 11:00:00
26-Jan-2019,,CRC960633,CRC960633-1,M36/4966-M1,1 day Volume,520.0 m3,530.8 m3,2.10%,19-Jan-2019 00:00:00,19-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,ECS,CRC960266.2,CRC960266.2-1,K38/0212-M1,Take Rate,38.0 l/s,40.8 l/s,7.50%,21-Jan-2019 17:30:00,21-Jan-2019 17:00:00,22-Jan-2019 21:00:00
26-Jan-2019,ECS,CRC960266.2,CRC960266.2-1,K38/0212-M1,1 day Volume,3283.0 m3,3384.0 m3,3.10%,23-Jan-2019 00:00:00,23-Jan-2019 00:00:00,23-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC951118,CRC951118-1,K36/0109-M1,Take Rate,23.0 l/s,28.8 l/s,25.20%,18-Jan-2019 23:45:00,18-Jan-2019 09:30:00,24-Jan-2019 21:15:00
26-Jan-2019,WaterCheck,CRC951118,CRC951118-1,K36/0109-M1,1 day Volume,1905.0 m3,2423.2 m3,27.20%,20-Jan-2019 00:00:00,20-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC192063,CRC192063-1,M33/0235-M1 + M33/0408-M1,Take Rate,56.1 l/s,58.6 l/s,4.50%,20-Jan-2019 15:00:00,20-Jan-2019 14:45:00,20-Jan-2019 22:45:00
26-Jan-2019,Boraman,CRC183472,CRC183472-1,L36/2373-M1 + L36/2374-M1,Take Rate - Low Flow Ban,0 l/s,22.8 l/s,-,20-Jan-2019 10:15:00,19-Jan-2019 04:45:00,20-Jan-2019 22:45:00
26-Jan-2019,Watermetrics,CRC180915,CRC180915-1,K37/1647-M1 + K37/2113-M1 + K37/2991-M1 + K37/3004-M1,Take Rate,112.8 l/s,147.9 l/s,31.10%,21-Jan-2019 04:15:00,18-Jan-2019 01:30:00,23-Jan-2019 14:45:00
26-Jan-2019,WaterCheck,CRC180607,CRC180607-1,M33/0260-M1,Take Rate,34.5 l/s,38.7 l/s,12.10%,18-Jan-2019 05:15:00,18-Jan-2019 04:30:00,23-Jan-2019 19:45:00
26-Jan-2019,ECS,CRC180508,CRC180508-1,I40/0526-M1,Take Rate,53.0 l/s,58.5 l/s,10.30%,18-Jan-2019 01:15:00,18-Jan-2019 00:00:00,22-Jan-2019 00:30:00
26-Jan-2019,,CRC176212,CRC176212-1,K36/0595-M1,Take Rate,6.8 l/s,8.0 l/s,17.60%,24-Jan-2019 00:30:00,23-Jan-2019 20:45:00,24-Jan-2019 00:45:00
26-Jan-2019,WaterCheck,CRC172890,CRC172890-1,M36/1902-M1,Take Rate,7.5 l/s,13.1 l/s,74.10%,23-Jan-2019 20:00:00,22-Jan-2019 14:30:00,25-Jan-2019 00:00:00
26-Jan-2019,Loncel,CRC172252,CRC172252-3,CB19/5047-M1,Take Rate,49.0 l/s,57113.4 l/s,116457.90%,18-Jan-2019 14:15:00,18-Jan-2019 14:15:00,24-Jan-2019 16:00:00
26-Jan-2019,Loncel,CRC172252,CRC172252-3,CB19/5047-M1,7 day Volume,27216.0 m3,415833.9 m3,1427.90%,21-Jan-2019 00:00:00,21-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC172241,CRC172241-1,L35/0738-M1,1 day Volume,249.0 m3,258.7 m3,3.90%,22-Jan-2019 00:00:00,19-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC169931,CRC169931-2,M35/18306-M1,Take Rate,15.0 l/s,15.5 l/s,3.30%,23-Oct-2018 09:30:00,17-Oct-2018 14:00:00,07-Jan-2019 11:45:00
26-Jan-2019,Boraman,CRC164101,CRC164101-1,K37/1114-M1 + K37/1296-M1,Take Rate,112.0 l/s,115.1 l/s,2.80%,23-Jan-2019 01:45:00,20-Jan-2019 10:15:00,24-Jan-2019 06:45:00
26-Jan-2019,Watermetrics,CRC163452,CRC163452-1,L36/1321-M1 + L36/1438-M1 + L36/1439-M1,1 day Volume,8916.0 m3,10546.0 m3,18.30%,23-Jan-2019 00:00:00,19-Jan-2019 00:00:00,23-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC163034,CRC163034-1,H40/0008-M1,Take Rate,15.3 l/s,16.5 l/s,8.00%,19-Jan-2019 01:30:00,18-Jan-2019 01:30:00,22-Jan-2019 12:45:00
26-Jan-2019,Boraman,CRC156896,CRC156896-2,M35/11034-M1,Take Rate,23.8 l/s,36.3 l/s,52.30%,24-Jan-2019 22:45:00,23-Jan-2019 20:00:00,25-Jan-2019 00:15:00
26-Jan-2019,,CRC151671,CRC151671-1,J38/0246-M1,1 day Volume,1479.0 m3,3348.0 m3,126.40%,25-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC150120,CRC150120-1,K37/1649-M1,Take Rate,29.0 l/s,36.0 l/s,24.00%,22-Jan-2019 00:15:00,18-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC150120,CRC150120-1,K37/1649-M1,1 day Volume,2506.0 m3,2674.0 m3,6.70%,22-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC146006,CRC146006-1,J41/0062-M1,Take Rate,20.0 l/s,30.8 l/s,54.10%,22-Jan-2019 23:15:00,22-Jan-2019 13:45:00,23-Jan-2019 12:00:00
26-Jan-2019,WaterCheck,CRC146006,CRC146006-1,J41/0062-M1,1 day Volume,1728.0 m3,1961.0 m3,13.50%,23-Jan-2019 00:00:00,23-Jan-2019 00:00:00,23-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC144158,CRC144158-1,M33/0267-M1,Take Rate,46.0 l/s,50.0 l/s,8.70%,18-Jan-2019 23:15:00,18-Jan-2019 16:15:00,23-Jan-2019 19:45:00
26-Jan-2019,Boraman,CRC143124,CRC143124-1,L36/0121-M1 + L36/1011-M1 + L36/1012-M1 + L36/1899-M1,Take Rate,192.1 l/s,199.6 l/s,3.90%,18-Jan-2019 01:00:00,18-Jan-2019 00:00:00,23-Jan-2019 17:15:00
26-Jan-2019,Boraman,CRC143124,CRC143124-1,L36/0121-M1 + L36/1011-M1 + L36/1012-M1 + L36/1899-M1,1 day Volume,188.0 m3,17128.0 m3,9010.60%,19-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC143102,CRC143102-1,L36/1071-M1 + L36/2186-M1,Take Rate,90.1 l/s,91.2 l/s,1.20%,20-Jan-2019 08:15:00,18-Jan-2019 15:15:00,21-Jan-2019 06:15:00
26-Jan-2019,Aqualinc,CRC141100,CRC141100-1,BY20/0013-M1 + K37/2194-M1,Take Rate,65.0 l/s,68.2 l/s,5.00%,17-Jan-2019 15:45:00,17-Jan-2019 14:15:00,19-Jan-2019 16:00:00
26-Jan-2019,Watermetrics,CRC140880,CRC140880-1,BY20/0060-M1 + BY20/0061-M1 + BY20/0062-M1,Take Rate,240.0 l/s,1131.9 l/s,371.60%,24-Jan-2019 03:30:00,24-Jan-2019 00:45:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC140594,CRC140594-1,I40/0626-M1 + I40/0626-M2 + I40/0626-M3,Take Rate,28.0 l/s,185.3 l/s,561.60%,23-Jan-2019 03:30:00,18-Jan-2019 00:00:00,24-Jan-2019 23:45:00
26-Jan-2019,WaterCheck,CRC140110,CRC140110-1,K37/3160-M1,Take Rate,10.0 l/s,25.6 l/s,156.20%,18-Jan-2019 12:15:00,18-Jan-2019 00:00:00,24-Jan-2019 11:00:00
26-Jan-2019,Watermetrics,CRC131167,CRC131167-1,BY20/0023-M1 + K37/1768-M1,Take Rate,85.0 l/s,150.3 l/s,76.80%,16-Jan-2019 04:00:00,15-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC131167,CRC131167-1,BY20/0023-M1 + K37/1768-M1,10 day Volume,67640.0 m3,121788.0 m3,80.10%,24-Jan-2019 00:00:00,16-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,DataCol,CRC083834.1,CRC083834.1-1,L36/2113-M1 + L36/2264-M1,Take Rate,100.0 l/s,339.4 l/s,239.40%,24-Jan-2019 15:55:00,21-Jan-2019 08:25:00,25-Jan-2019 03:00:00
26-Jan-2019,Watermetrics,CRC040722.3,CRC040722.3-1,K37/1747-M1,Take Rate,11.6 l/s,13.5 l/s,16.10%,23-Jan-2019 03:45:00,22-Jan-2019 06:00:00,24-Jan-2019 23:15:00
26-Jan-2019,DataCol,CRC031768.2,CRC031768.2-1,L37/1479-M1,Take Rate,38.0 l/s,45.7 l/s,20.20%,21-Jan-2019 05:45:00,21-Jan-2019 05:15:00,21-Jan-2019 06:45:00
26-Jan-2019,Boraman,CRC031238.4,CRC031238.4-1,L36/1726-M1 + L36/2259-M1 + L36/2260-M1 + L36/2261-M1,Water Year Volume,187500.0 m3,671814.0 m3,258.30%,25-Jan-2019 01:00:00,18-Jan-2019 00:00:00,25-Jan-2019 01:00:00
26-Jan-2019,WaterCheck,CRC031221,CRC031221-1,L36/0907-M1 + L36/0971-M1,Take Rate,92.7 l/s,610.5 l/s,558.60%,22-Jan-2019 01:15:00,19-Jan-2019 13:30:00,24-Jan-2019 23:45:00
26-Jan-2019,Loncel,CRC030099,CRC030099-1,L36/1660-M1,Take Rate,75.0 l/s,76.4 l/s,1.90%,10-Jan-2019 12:00:00,10-Jan-2019 11:45:00,10-Jan-2019 12:00:00
26-Jan-2019,,CRC011935.2,CRC011935.2-1,M36/20311-M1,Take Rate,20.0 l/s,33.1 l/s,65.30%,21-Jan-2019 20:15:00,20-Jan-2019 14:30:00,24-Jan-2019 22:45:00
26-Jan-2019,DataCol,CRC010998.4,CRC010998.4-1,L37/0925-M1,Take Rate,16.0 l/s,16.3 l/s,1.60%,16-Jan-2019 08:00:00,16-Jan-2019 07:45:00,16-Jan-2019 22:00:00
26-Jan-2019,WaterCheck,CRC010945.2,CRC010945.2-1,L35/0190-M1 + L35/1079-M1,Take Rate,57.0 l/s,81.5 l/s,43.00%,18-Jan-2019 15:15:00,18-Jan-2019 00:00:00,22-Jan-2019 09:45:00
26-Jan-2019,WaterCheck,CRC010945.2,CRC010945.2-1,L35/0190-M1 + L35/1079-M1,1 day Volume,4925.0 m3,7007.0 m3,42.30%,19-Jan-2019 00:00:00,19-Jan-2019 00:00:00,22-Jan-2019 00:00:00
26-Jan-2019,,CRC010871,CRC010871-1,M36/2551-M1,Take Rate,68.0 l/s,68.5 l/s,0.80%,25-Jan-2019 08:00:00,24-Jan-2019 18:45:00,25-Jan-2019 08:00:00
26-Jan-2019,WaterCheck,CRC001738.1,CRC001738.1-1,M35/6733-M1,1 day Volume,238.0 m3,311.6 m3,30.90%,24-Jan-2019 00:00:00,23-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC001181.2,CRC001181.2-1,K37/0069-M1 + K37/3241-M1,Take Rate,45.0 l/s,82.3 l/s,82.80%,18-Jan-2019 16:30:00,18-Jan-2019 15:45:00,24-Jan-2019 21:00:00
26-Jan-2019,Watermetrics,CRC000835.2,CRC000835.2-1,L37/0848-M1 + L37/1186-M1 + L37/1700-M1,Take Rate,76.0 l/s,6147.6 l/s,7989.00%,21-Jan-2019 14:15:00,19-Jan-2019 02:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC000835.2,CRC000835.2-1,L37/0848-M1 + L37/1186-M1 + L37/1700-M1,Water Year Volume,1714800.0 m3,35299214.0 m3,1958.50%,25-Jan-2019 00:00:00,18-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC992332.3,CRC992332.3-1,J38/0288-M1 + J38/0436-M1,Take Rate - Low Flow Ban,0 l/s,82.4 l/s,-,23-Jan-2019 11:45:00,18-Jan-2019 00:00:00,25-Jan-2019 02:00:00
26-Jan-2019,Boraman,CRC991973,CRC991973-1,J37/0229-M1,Take Rate,32.0 l/s,43.5 l/s,35.90%,24-Jan-2019 03:45:00,18-Jan-2019 00:00:00,25-Jan-2019 02:00:00
26-Jan-2019,Aqualinc,CRC991113.1,CRC991113.1-1,L37/0615-M1,Take Rate,25.0 l/s,47.4 l/s,89.40%,11-Jan-2019 20:15:00,11-Jan-2019 08:30:00,21-Jan-2019 04:00:00
26-Jan-2019,WaterCheck,CRC980355.1,CRC980355.1-1,M35/0115-M1,Take Rate,7.6 l/s,8.9 l/s,17.00%,18-Jan-2019 17:30:00,18-Jan-2019 17:15:00,18-Jan-2019 18:00:00
26-Jan-2019,Boraman,CRC971642.2,CRC971642.2-1,L36/1155-M1 + L36/1425-M1,Take Rate,40.0 l/s,43.3 l/s,8.30%,23-Jan-2019 13:15:00,18-Jan-2019 00:00:00,23-Jan-2019 18:45:00
26-Jan-2019,Boraman,CRC971337,CRC971337-1,K38/0639-M1 + K38/0640-M1,Take Rate,30.0 l/s,48.1 l/s,60.20%,24-Jan-2019 01:15:00,23-Jan-2019 20:45:00,24-Jan-2019 09:45:00
26-Jan-2019,Harvest,CRC970578,CRC970578-1,K37/0631-M1,Take Rate,45.0 l/s,49.4 l/s,9.90%,21-Jan-2019 12:10:00,21-Jan-2019 11:50:00,21-Jan-2019 12:30:00
26-Jan-2019,WaterCheck,CRC962168.4,CRC962168.4-1,L36/1063-M1,Take Rate,5.0 l/s,6.2 l/s,24.40%,22-Jan-2019 04:15:00,20-Jan-2019 02:45:00,24-Jan-2019 05:30:00
26-Jan-2019,ECS,CRC952556.2,CRC952556.2-1,K38/0536-M1,1 day Volume,1368.0 m3,1407.0 m3,2.90%,24-Jan-2019 00:00:00,24-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC951871.5,CRC951871.5-1,M33/0294-M1,Take Rate,45.0 l/s,46.3 l/s,2.80%,19-Jan-2019 09:00:00,18-Jan-2019 16:00:00,24-Jan-2019 08:30:00
26-Jan-2019,WaterCheck,CRC951871.5,CRC951871.5-1,M33/0294-M1,1 day Volume,3888.0 m3,3961.0 m3,1.90%,20-Jan-2019 00:00:00,20-Jan-2019 00:00:00,20-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC950400.2,CRC950400.2-1,N32/0340-M1 + N32/0340-M2 + N32/0340-M3 + N32/0340-M4 + N32/0340-M5 + N32/0340-M6 + N32/0340-M7 + N32/0340-M8 + N32/0340-M9,Take Rate,400.0 l/s,468.9 l/s,17.20%,18-Jan-2019 03:30:00,18-Jan-2019 00:00:00,24-Jan-2019 13:45:00
26-Jan-2019,Boraman,CRC950400.2,CRC950400.2-1,N32/0340-M1 + N32/0340-M2 + N32/0340-M3 + N32/0340-M4 + N32/0340-M5 + N32/0340-M6 + N32/0340-M7 + N32/0340-M8 + N32/0340-M9,7 day Volume,241920.0 m3,249805.0 m3,3.30%,19-Jan-2019 00:00:00,19-Jan-2019 00:00:00,20-Jan-2019 00:00:00
26-Jan-2019,DataCol,CRC950345.2,CRC950345.2-1,L37/0617-M1,Take Rate,18.0 l/s,28.1 l/s,55.90%,21-Jan-2019 15:15:00,19-Jan-2019 11:30:00,24-Jan-2019 13:15:00
26-Jan-2019,DataCol,CRC950345.2,CRC950345.2-1,L37/0617-M1,1 day Volume,1490.0 m3,2300.0 m3,54.40%,23-Jan-2019 00:00:00,21-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC940486.5,CRC940486.5-1,L36/2066-M1,Take Rate,450.0 l/s,2065.3 l/s,358.90%,30-Dec-2018 11:45:00,30-Dec-2018 08:15:00,24-Jan-2019 19:00:00
26-Jan-2019,Boraman,CRC940486.5,CRC940486.5-1,L36/2066-M1,Take Rate - Low Flow Ban,0 l/s,448.6 l/s,-,30-Dec-2018 09:15:00,30-Dec-2018 08:15:00,19-Jan-2019 10:15:00
26-Jan-2019,Boraman,CRC940486.5,CRC940486.5-1,L36/2066-M1,30 day Volume,267000.0 m3,2032375.5 m3,661.20%,24-Jan-2019 00:00:00,27-Dec-2018 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC921622.3,CRC921622.3-1,M36/1290-M1,Take Rate,38.0 l/s,123.5 l/s,224.90%,15-Jan-2019 23:00:00,15-Jan-2019 21:30:00,16-Jan-2019 00:30:00
26-Jan-2019,Boraman,CRC190183,CRC190183-1,K38/0373-M1,Take Rate,19.0 l/s,25.6 l/s,34.50%,18-Jan-2019 17:15:00,18-Jan-2019 00:00:00,25-Jan-2019 00:30:00
