ID,ConsentID or Water Group,IgnoreReasonID,Comment,CreatedBy,StartDate,EndDate
3398,CRC191815,Consents with Associated WAPS,Bulk Import 25/01/3416,CH\KatieSi,25/01/2019,30/06/2019
3399,CRC191846,Consents with Associated WAPS,Bulk Import 25/01/3417,CH\KatieSi,25/01/2019,30/06/2019
3400,CRC191903,Complicated Allocation,Bulk Import 25/01/3418,CH\KatieSi,25/01/2019,30/06/2019
3401,CRC191909,Associated Permits Assumed,Bulk Import 25/01/3419,CH\KatieSi,25/01/2019,30/06/2019
3402,CRC191911,Complicated Allocation,Bulk Import 25/01/3420,CH\KatieSi,25/01/2019,30/06/2019
3403,CRC191971,Consents with Associated WAPS,Bulk Import 25/01/3421,CH\KatieSi,25/01/2019,30/06/2019
3404,CRC191985,Consents with Associated WAPS,Bulk Import 25/01/3422,CH\KatieSi,25/01/2019,30/06/2019
3405,CRC191987,Under 5l/s,Bulk Import 25/01/3423,CH\KatieSi,25/01/2019,30/06/2019
3406,CRC192063,Complicated Allocation,Bulk Import 25/01/3424,CH\KatieSi,25/01/2019,30/06/2019
3407,CRC192068,Complicated Allocation,Bulk Import 25/01/3425,CH\KatieSi,25/01/2019,30/06/2019
3408,CRC192070,Under 5l/s,Bulk Import 25/01/3426,CH\KatieSi,25/01/2019,30/06/2019
3409,CRC192090,Consents with Associated WAPS,Bulk Import 25/01/3427,CH\KatieSi,25/01/2019,30/06/2019
3410,CRC192153,Consents with Associated WAPS,Bulk Import 25/01/3428,CH\KatieSi,25/01/2019,30/06/2019
3411,CRC192164,Complicated Allocation,Bulk Import 25/01/3429,CH\KatieSi,25/01/2019,30/06/2019
3412,CRC192171,Consents with Associated WAPS,Bulk Import 25/01/3430,CH\KatieSi,25/01/2019,30/06/2019
3413,CRC192212,Under 5l/s,Bulk Import 25/01/3431,CH\KatieSi,25/01/2019,30/06/2019
3414,CRC192217,Complicated Allocation,Bulk Import 25/01/3432,CH\KatieSi,25/01/2019,30/06/2019
3415,CRC192277,Under 5l/s,Bulk Import 25/01/3433,CH\KatieSi,25/01/2019,30/06/2019
3416,CRC192293,Complicated Allocation,Bulk Import 25/01/3434,CH\KatieSi,25/01/2019,30/06/2019
3417,CRC192310,Consents with Associated WAPS,Bulk Import 25/01/3435,CH\KatieSi,25/01/2019,30/06/2019
3418,CRC192329,Under 5l/s,Bulk Import 25/01/3436,CH\KatieSi,25/01/2019,30/06/2019
3419,CRC192360,Under 5l/s,Bulk Import 25/01/3437,CH\KatieSi,25/01/2019,30/06/2019
3420,CRC192381,Consents with Associated WAPS,Bulk Import 25/01/3438,CH\KatieSi,25/01/2019,30/06/2019
3421,CRC192534,Under 5l/s,Bulk Import 25/01/3439,CH\KatieSi,25/01/2019,30/06/2019
3422,CRC192572,Associated Permits Assumed,Bulk Import 25/01/3440,CH\KatieSi,25/01/2019,30/06/2019
3423,CRC192619,Consents with Associated WAPS,Bulk Import 25/01/3441,CH\KatieSi,25/01/2019,30/06/2019
3424,CRC192637,Consents with Associated WAPS,Bulk Import 25/01/3442,CH\KatieSi,25/01/2019,30/06/2019
3425,CRC192660,Under 5l/s,Bulk Import 25/01/3443,CH\KatieSi,25/01/2019,30/06/2019
3426,CRC192706,Complicated Allocation,Bulk Import 25/01/3444,CH\KatieSi,25/01/2019,30/06/2019
3427,CRC192707,Complicated Allocation,Bulk Import 25/01/3445,CH\KatieSi,25/01/2019,30/06/2019
3428,CRC192754,Under 5l/s,Bulk Import 25/01/3446,CH\KatieSi,25/01/2019,30/06/2019
3429,CRC192762,Under 5l/s,Bulk Import 25/01/3447,CH\KatieSi,25/01/2019,30/06/2019
3430,CRC192848,Under 5l/s,Bulk Import 25/01/3448,CH\KatieSi,25/01/2019,30/06/2019
3431,CRC192896,Complicated Allocation,Bulk Import 25/01/3449,CH\KatieSi,25/01/2019,30/06/2019
3432,CRC192960,Under 5l/s,Bulk Import 25/01/3450,CH\KatieSi,25/01/2019,30/06/2019
3433,CRC193119,Consents with Associated WAPS,Bulk Import 25/01/3451,CH\KatieSi,25/01/2019,30/06/2019
3434,CRC193167,Consents with Associated WAPS,Bulk Import 25/01/3452,CH\KatieSi,25/01/2019,30/06/2019
3435,CRC193184,Consents with Associated WAPS,Bulk Import 25/01/3453,CH\KatieSi,25/01/2019,30/06/2019
3436,CRC897372A,Consents with Associated WAPS,Bulk Import 25/01/3454,CH\KatieSi,25/01/2019,30/06/2019
3437,CRC897381B,Consents with Associated WAPS,Bulk Import 25/01/3455,CH\KatieSi,25/01/2019,30/06/2019
3438,CRC897381C.2,Associated Permits Confirmed,Bulk Import 25/01/3456,CH\KatieSi,25/01/2019,30/06/2019
3439,CRC900473A.3,Associated Permits Assumed,Bulk Import 25/01/3457,CH\KatieSi,25/01/2019,30/06/2019
3440,CRC900528,Complicated Allocation,Bulk Import 25/01/3458,CH\KatieSi,25/01/2019,30/06/2019
3441,CRC900529,Associated Permits Confirmed,Bulk Import 25/01/3459,CH\KatieSi,25/01/2019,30/06/2019
3442,CRC900760A.5,Consents with Associated WAPS,Bulk Import 25/01/3460,CH\KatieSi,25/01/2019,30/06/2019
3443,CRC900760B.5,Consents with Associated WAPS,Bulk Import 25/01/3461,CH\KatieSi,25/01/2019,30/06/2019
3444,CRC905302.3,Regionally Significant,Bulk Import 25/01/3462,CH\KatieSi,25/01/2019,30/06/2019
3445,CRC905305.2,Under 5l/s,Bulk Import 25/01/3463,CH\KatieSi,25/01/2019,30/06/2019
3446,CRC905306.3,Associated Permits Assumed,Bulk Import 25/01/3464,CH\KatieSi,25/01/2019,30/06/2019
3447,CRC905308.2,Regionally Significant,Bulk Import 25/01/3465,CH\KatieSi,25/01/2019,30/06/2019
3448,CRC905319.2,Under 5l/s,Bulk Import 25/01/3466,CH\KatieSi,25/01/2019,30/06/2019
3449,CRC905321.7,Associated Permits Assumed,Bulk Import 25/01/3467,CH\KatieSi,25/01/2019,30/06/2019
3450,CRC905324.1,Regionally Significant,Bulk Import 25/01/3468,CH\KatieSi,25/01/2019,30/06/2019
3451,CRC905331.1,Regionally Significant,Bulk Import 25/01/3469,CH\KatieSi,25/01/2019,30/06/2019
3452,CRC905333.1,Under 5l/s,Bulk Import 25/01/3470,CH\KatieSi,25/01/2019,30/06/2019
3453,CRC905338.1,Regionally Significant,Bulk Import 25/01/3471,CH\KatieSi,25/01/2019,30/06/2019
3454,CRC905339.1,Under 5l/s,Bulk Import 25/01/3472,CH\KatieSi,25/01/2019,30/06/2019
3455,CRC905340.1,Under 5l/s,Bulk Import 25/01/3473,CH\KatieSi,25/01/2019,30/06/2019
3456,CRC905345.1,Under 5l/s,Bulk Import 25/01/3474,CH\KatieSi,25/01/2019,30/06/2019
3457,CRC905352.1,Under 5l/s,Bulk Import 25/01/3475,CH\KatieSi,25/01/2019,30/06/2019
3458,CRC916346A,Consents with Associated WAPS,Bulk Import 25/01/3476,CH\KatieSi,25/01/2019,30/06/2019
3459,CRC916349,Regionally Significant,Bulk Import 25/01/3477,CH\KatieSi,25/01/2019,30/06/2019
3460,CRC917211,Regionally Significant,Bulk Import 25/01/3478,CH\KatieSi,25/01/2019,30/06/2019
3461,CRC920354A.1,Consents with Associated WAPS,Bulk Import 25/01/3479,CH\KatieSi,25/01/2019,30/06/2019
3462,CRC920803A.1,Associated Permits Assumed,Bulk Import 25/01/3480,CH\KatieSi,25/01/2019,30/06/2019
3463,CRC920804A.3,Associated Permits Assumed,Bulk Import 25/01/3481,CH\KatieSi,25/01/2019,30/06/2019
3464,CRC920806A.1,Associated Permits Assumed,Bulk Import 25/01/3482,CH\KatieSi,25/01/2019,30/06/2019
3465,CRC920808A.1,Associated Permits Assumed,Bulk Import 25/01/3483,CH\KatieSi,25/01/2019,30/06/2019
3466,CRC920814A,Associated Permits Assumed,Bulk Import 25/01/3484,CH\KatieSi,25/01/2019,30/06/2019
3467,CRC920817A.3,Associated Permits Assumed,Bulk Import 25/01/3485,CH\KatieSi,25/01/2019,30/06/2019
3468,CRC920826B,Regionally Significant,Bulk Import 25/01/3486,CH\KatieSi,25/01/2019,30/06/2019
3469,CRC920828A,Regionally Significant,Bulk Import 25/01/3487,CH\KatieSi,25/01/2019,30/06/2019
3470,CRC920829A,Regionally Significant,Bulk Import 25/01/3488,CH\KatieSi,25/01/2019,30/06/2019
3471,CRC920829B,Regionally Significant,Bulk Import 25/01/3489,CH\KatieSi,25/01/2019,30/06/2019
3472,CRC920830A,Regionally Significant,Bulk Import 25/01/3490,CH\KatieSi,25/01/2019,30/06/2019
3473,CRC920830B,Regionally Significant,Bulk Import 25/01/3491,CH\KatieSi,25/01/2019,30/06/2019
3474,CRC920831A,Regionally Significant,Bulk Import 25/01/3492,CH\KatieSi,25/01/2019,30/06/2019
3475,CRC920831B,Regionally Significant,Bulk Import 25/01/3493,CH\KatieSi,25/01/2019,30/06/2019
3476,CRC920866A.2,Associated Permits Assumed,Bulk Import 25/01/3494,CH\KatieSi,25/01/2019,30/06/2019
3477,CRC920866B.2,Consents with Associated WAPS,Bulk Import 25/01/3495,CH\KatieSi,25/01/2019,30/06/2019
3478,CRC920874,Associated Permits Confirmed,Bulk Import 25/01/3496,CH\KatieSi,25/01/2019,30/06/2019
3479,CRC921547B,Associated Permits Confirmed,Bulk Import 25/01/3497,CH\KatieSi,25/01/2019,30/06/2019
3480,CRC921547C,Regionally Significant,Bulk Import 25/01/3498,CH\KatieSi,25/01/2019,30/06/2019
3481,CRC921547G,Associated Permits Assumed,Bulk Import 25/01/3499,CH\KatieSi,25/01/2019,30/06/2019
3482,CRC921547H,Regionally Significant,Bulk Import 25/01/3500,CH\KatieSi,25/01/2019,30/06/2019
3483,CRC921547I,Associated Permits Assumed,Bulk Import 25/01/3501,CH\KatieSi,25/01/2019,30/06/2019
3484,CRC921547J,Regionally Significant,Bulk Import 25/01/3502,CH\KatieSi,25/01/2019,30/06/2019
3485,CRC930163,Regionally Significant,Bulk Import 25/01/3503,CH\KatieSi,25/01/2019,30/06/2019
3486,CRC930323.1,Associated Permits Confirmed,Bulk Import 25/01/3504,CH\KatieSi,25/01/2019,30/06/2019
3487,CRC930402B,Associated Permits Assumed,Bulk Import 25/01/3505,CH\KatieSi,25/01/2019,30/06/2019
3488,CRC930402C,Associated Permits Confirmed,Bulk Import 25/01/3506,CH\KatieSi,25/01/2019,30/06/2019
3489,CRC930705.1,Consents with Associated WAPS,Bulk Import 25/01/3507,CH\KatieSi,25/01/2019,30/06/2019
3490,CRC930958A.1,Consents with Associated WAPS,Bulk Import 25/01/3508,CH\KatieSi,25/01/2019,30/06/2019
3491,CRC930958B.2,Regionally Significant,Bulk Import 25/01/3509,CH\KatieSi,25/01/2019,30/06/2019
3492,CRC931002.2,Consents with Associated WAPS,Bulk Import 25/01/3510,CH\KatieSi,25/01/2019,30/06/2019
3493,CRC931008.1,Consents with Associated WAPS,Bulk Import 25/01/3511,CH\KatieSi,25/01/2019,30/06/2019
3494,CRC931009.1,Consents with Associated WAPS,Bulk Import 25/01/3512,CH\KatieSi,25/01/2019,30/06/2019
3495,CRC940050.3,Consents with Associated WAPS,Bulk Import 25/01/3513,CH\KatieSi,25/01/2019,30/06/2019
3496,CRC940052.1,Consents with Associated WAPS,Bulk Import 25/01/3514,CH\KatieSi,25/01/2019,30/06/2019
3497,CRC940074.3,Complicated Allocation,Bulk Import 25/01/3515,CH\KatieSi,25/01/2019,30/06/2019
3498,CRC940119,Complicated Allocation,Bulk Import 25/01/3516,CH\KatieSi,25/01/2019,30/06/2019
3499,CRC940143,Consents with Associated WAPS,Bulk Import 25/01/3517,CH\KatieSi,25/01/2019,30/06/2019
3500,CRC940233A,Associated Permits Assumed,Bulk Import 25/01/3518,CH\KatieSi,25/01/2019,30/06/2019
3501,CRC940233B,Associated Permits Confirmed,Bulk Import 25/01/3519,CH\KatieSi,25/01/2019,30/06/2019
3502,CRC940241.3,Consents with Associated WAPS,Bulk Import 25/01/3520,CH\KatieSi,25/01/2019,30/06/2019
3503,CRC940275B.1,Associated Permits Assumed,Bulk Import 25/01/3521,CH\KatieSi,25/01/2019,30/06/2019
3504,CRC940428B.1,Associated Permits Assumed,Bulk Import 25/01/3522,CH\KatieSi,25/01/2019,30/06/2019
3505,CRC940428C.1,Associated Permits Confirmed,Bulk Import 25/01/3523,CH\KatieSi,25/01/2019,30/06/2019
3506,CRC940452,Consents with Associated WAPS,Bulk Import 25/01/3524,CH\KatieSi,25/01/2019,30/06/2019
3507,CRC940476,Regionally Significant,Bulk Import 25/01/3525,CH\KatieSi,25/01/2019,30/06/2019
3508,CRC940477,Regionally Significant,Bulk Import 25/01/3526,CH\KatieSi,25/01/2019,30/06/2019
3509,CRC940486.5,Regionally Significant,Bulk Import 25/01/3527,CH\KatieSi,25/01/2019,30/06/2019
3510,CRC940495,Regionally Significant,Bulk Import 25/01/3528,CH\KatieSi,25/01/2019,30/06/2019
3511,CRC940496.3,Associated Permits Confirmed,Bulk Import 25/01/3529,CH\KatieSi,25/01/2019,30/06/2019
3512,CRC940518.1,Consents with Associated WAPS,Bulk Import 25/01/3530,CH\KatieSi,25/01/2019,30/06/2019
3513,CRC940557.1,Associated Permits Assumed,Bulk Import 25/01/3531,CH\KatieSi,25/01/2019,30/06/2019
3514,CRC940558.1,Complicated Allocation,Bulk Import 25/01/3532,CH\KatieSi,25/01/2019,30/06/2019
3515,CRC940564.1,Consents with Associated WAPS,Bulk Import 25/01/3533,CH\KatieSi,25/01/2019,30/06/2019
3516,CRC940587.1,Complicated Allocation,Bulk Import 25/01/3534,CH\KatieSi,25/01/2019,30/06/2019
3517,CRC940595,Regionally Significant,Bulk Import 25/01/3535,CH\KatieSi,25/01/2019,30/06/2019
3518,CRC940667,Consents with Associated WAPS,Bulk Import 25/01/3536,CH\KatieSi,25/01/2019,30/06/2019
3519,CRC940686.1,Consents with Associated WAPS,Bulk Import 25/01/3537,CH\KatieSi,25/01/2019,30/06/2019
3520,CRC940758A.1,Consents with Associated WAPS,Bulk Import 25/01/3538,CH\KatieSi,25/01/2019,30/06/2019
3521,CRC940758B.1,Consents with Associated WAPS,Bulk Import 25/01/3539,CH\KatieSi,25/01/2019,30/06/2019
3522,CRC940782B,Under 5l/s,Bulk Import 25/01/3540,CH\KatieSi,25/01/2019,30/06/2019
3523,CRC940845,Regionally Significant,Bulk Import 25/01/3541,CH\KatieSi,25/01/2019,30/06/2019
3524,CRC940846,Regionally Significant,Bulk Import 25/01/3542,CH\KatieSi,25/01/2019,30/06/2019
3525,CRC940860.2,Consents with Associated WAPS,Bulk Import 25/01/3543,CH\KatieSi,25/01/2019,30/06/2019
3526,CRC940878,Associated Permits Assumed,Bulk Import 25/01/3544,CH\KatieSi,25/01/2019,30/06/2019
3527,CRC940879,Complicated Allocation,Bulk Import 25/01/3545,CH\KatieSi,25/01/2019,30/06/2019
3528,CRC940895A.2,Associated Permits Assumed,Bulk Import 25/01/3546,CH\KatieSi,25/01/2019,30/06/2019
3529,CRC940903,Under 5l/s,Bulk Import 25/01/3547,CH\KatieSi,25/01/2019,30/06/2019
3530,CRC940913,Regionally Significant,Bulk Import 25/01/3548,CH\KatieSi,25/01/2019,30/06/2019
3531,CRC940914,Regionally Significant,Bulk Import 25/01/3549,CH\KatieSi,25/01/2019,30/06/2019
3532,CRC940958.4,Consents with Associated WAPS,Bulk Import 25/01/3550,CH\KatieSi,25/01/2019,30/06/2019
3533,CRC941011.1,Regionally Significant,Bulk Import 25/01/3551,CH\KatieSi,25/01/2019,30/06/2019
3534,CRC941128.1,Regionally Significant,Bulk Import 25/01/3552,CH\KatieSi,25/01/2019,30/06/2019
3535,CRC941134,Associated Permits Assumed,Bulk Import 25/01/3553,CH\KatieSi,25/01/2019,30/06/2019
3536,CRC941161.3,Consents with Associated WAPS,Bulk Import 25/01/3554,CH\KatieSi,25/01/2019,30/06/2019
3537,CRC941211.1,Regionally Significant,Bulk Import 25/01/3555,CH\KatieSi,25/01/2019,30/06/2019
3538,CRC941233,Regionally Significant,Bulk Import 25/01/3556,CH\KatieSi,25/01/2019,30/06/2019
3539,CRC941244,Regionally Significant,Bulk Import 25/01/3557,CH\KatieSi,25/01/2019,30/06/2019
3540,CRC941273.3,Associated Permits Confirmed,Bulk Import 25/01/3558,CH\KatieSi,25/01/2019,30/06/2019
3541,CRC941291B,Associated Permits Assumed,Bulk Import 25/01/3559,CH\KatieSi,25/01/2019,30/06/2019
3542,CRC941291C,Associated Permits Confirmed,Bulk Import 25/01/3560,CH\KatieSi,25/01/2019,30/06/2019
3543,CRC941522.1,Associated Permits Assumed,Bulk Import 25/01/3561,CH\KatieSi,25/01/2019,30/06/2019
3544,CRC941560,Complicated Allocation,Bulk Import 25/01/3562,CH\KatieSi,25/01/2019,30/06/2019
3545,CRC950174,Complicated Allocation,Bulk Import 25/01/3563,CH\KatieSi,25/01/2019,30/06/2019
3546,CRC950191,Associated Permits Confirmed,Bulk Import 25/01/3564,CH\KatieSi,25/01/2019,30/06/2019
3547,CRC950192A,Associated Permits Assumed,Bulk Import 25/01/3565,CH\KatieSi,25/01/2019,30/06/2019
3548,CRC950236.1,Associated Permits Confirmed,Bulk Import 25/01/3566,CH\KatieSi,25/01/2019,30/06/2019
3549,CRC950340.5,Associated Permits Confirmed,Bulk Import 25/01/3567,CH\KatieSi,25/01/2019,30/06/2019
3550,CRC950345.2,Complicated Allocation,Bulk Import 25/01/3568,CH\KatieSi,25/01/2019,30/06/2019
3551,CRC950402.3,Consents with Associated WAPS,Bulk Import 25/01/3569,CH\KatieSi,25/01/2019,30/06/2019
3552,CRC950551.1,Under 5l/s,Bulk Import 25/01/3570,CH\KatieSi,25/01/2019,30/06/2019
3553,CRC950552.1,Associated Permits Confirmed,Bulk Import 25/01/3571,CH\KatieSi,25/01/2019,30/06/2019
3554,CRC950575,Under 5l/s,Bulk Import 25/01/3572,CH\KatieSi,25/01/2019,30/06/2019
3555,CRC950579.3,Associated Permits Assumed,Bulk Import 25/01/3573,CH\KatieSi,25/01/2019,30/06/2019
3556,CRC950580,Associated Permits Assumed,Bulk Import 25/01/3574,CH\KatieSi,25/01/2019,30/06/2019
3557,CRC950624,Consents with Associated WAPS,Bulk Import 25/01/3575,CH\KatieSi,25/01/2019,30/06/2019
3558,CRC950649.1,Consents with Associated WAPS,Bulk Import 25/01/3576,CH\KatieSi,25/01/2019,30/06/2019
3559,CRC950661A.3,Complicated Allocation,Bulk Import 25/01/3577,CH\KatieSi,25/01/2019,30/06/2019
3560,CRC950884,Associated Permits Confirmed,Bulk Import 25/01/3578,CH\KatieSi,25/01/2019,30/06/2019
3561,CRC950885,Complicated Allocation,Bulk Import 25/01/3579,CH\KatieSi,25/01/2019,30/06/2019
3562,CRC950927.1,Consents with Associated WAPS,Bulk Import 25/01/3580,CH\KatieSi,25/01/2019,30/06/2019
3563,CRC950930.2,Consents with Associated WAPS,Bulk Import 25/01/3581,CH\KatieSi,25/01/2019,30/06/2019
3564,CRC950931.1,Associated Permits Confirmed,Bulk Import 25/01/3582,CH\KatieSi,25/01/2019,30/06/2019
3565,CRC950937.1,Regionally Significant,Bulk Import 25/01/3583,CH\KatieSi,25/01/2019,30/06/2019
3566,CRC950966,Associated Permits Assumed,Bulk Import 25/01/3584,CH\KatieSi,25/01/2019,30/06/2019
3567,CRC951036.1,Consents with Associated WAPS,Bulk Import 25/01/3585,CH\KatieSi,25/01/2019,30/06/2019
3568,CRC951060.2,Regionally Significant,Bulk Import 25/01/3586,CH\KatieSi,25/01/2019,30/06/2019
3569,CRC951077,Regionally Significant,Bulk Import 25/01/3587,CH\KatieSi,25/01/2019,30/06/2019
3570,CRC951084.4,Consents with Associated WAPS,Bulk Import 25/01/3588,CH\KatieSi,25/01/2019,30/06/2019
3571,CRC951114.1,Consents with Associated WAPS,Bulk Import 25/01/3589,CH\KatieSi,25/01/2019,30/06/2019
3572,CRC951149.6,Consents with Associated WAPS,Bulk Import 25/01/3590,CH\KatieSi,25/01/2019,30/06/2019
3573,CRC951153,Regionally Significant,Bulk Import 25/01/3591,CH\KatieSi,25/01/2019,30/06/2019
3574,CRC951154,Regionally Significant,Bulk Import 25/01/3592,CH\KatieSi,25/01/2019,30/06/2019
3575,CRC951169.1,Associated Permits Confirmed,Bulk Import 25/01/3593,CH\KatieSi,25/01/2019,30/06/2019
3576,CRC951212,Under 5l/s,Bulk Import 25/01/3594,CH\KatieSi,25/01/2019,30/06/2019
3577,CRC951228,Associated Permits Assumed,Bulk Import 25/01/3595,CH\KatieSi,25/01/2019,30/06/2019
3578,CRC951239,Regionally Significant,Bulk Import 25/01/3596,CH\KatieSi,25/01/2019,30/06/2019
3579,CRC951248,Regionally Significant,Bulk Import 25/01/3597,CH\KatieSi,25/01/2019,30/06/2019
3580,CRC951250,Consents with Associated WAPS,Bulk Import 25/01/3598,CH\KatieSi,25/01/2019,30/06/2019
3581,CRC951261,Regionally Significant,Bulk Import 25/01/3599,CH\KatieSi,25/01/2019,30/06/2019
3582,CRC951262,Regionally Significant,Bulk Import 25/01/3600,CH\KatieSi,25/01/2019,30/06/2019
3583,CRC951297,Associated Permits Assumed,Bulk Import 25/01/3601,CH\KatieSi,25/01/2019,30/06/2019
3584,CRC951298,Regionally Significant,Bulk Import 25/01/3602,CH\KatieSi,25/01/2019,30/06/2019
3585,CRC951304,Associated Permits Assumed,Bulk Import 25/01/3603,CH\KatieSi,25/01/2019,30/06/2019
3586,CRC951305,Regionally Significant,Bulk Import 25/01/3604,CH\KatieSi,25/01/2019,30/06/2019
3587,CRC951307,Regionally Significant,Bulk Import 25/01/3605,CH\KatieSi,25/01/2019,30/06/2019
3588,CRC951326.1,Consents with Associated WAPS,Bulk Import 25/01/3606,CH\KatieSi,25/01/2019,30/06/2019
3589,CRC951327,Regionally Significant,Bulk Import 25/01/3607,CH\KatieSi,25/01/2019,30/06/2019
3590,CRC951339,Consents with Associated WAPS,Bulk Import 25/01/3608,CH\KatieSi,25/01/2019,30/06/2019
3591,CRC951477.3,Associated Permits Confirmed,Bulk Import 25/01/3609,CH\KatieSi,25/01/2019,30/06/2019
3592,CRC951490.1,Complicated Allocation,Bulk Import 25/01/3610,CH\KatieSi,25/01/2019,30/06/2019
3593,CRC951530,Complicated Allocation,Bulk Import 25/01/3611,CH\KatieSi,25/01/2019,30/06/2019
3594,CRC951532,Consents with Associated WAPS,Bulk Import 25/01/3612,CH\KatieSi,25/01/2019,30/06/2019
3595,CRC951545.2,Regionally Significant,Bulk Import 25/01/3613,CH\KatieSi,25/01/2019,30/06/2019
3596,CRC951549.1,Complicated Allocation,Bulk Import 25/01/3614,CH\KatieSi,25/01/2019,30/06/2019
3597,CRC951550,Associated Permits Assumed,Bulk Import 25/01/3615,CH\KatieSi,25/01/2019,30/06/2019
3598,CRC951552,Associated Permits Confirmed,Bulk Import 25/01/3616,CH\KatieSi,25/01/2019,30/06/2019
3599,CRC951553,Consents with Associated WAPS,Bulk Import 25/01/3617,CH\KatieSi,25/01/2019,30/06/2019
3600,CRC951562.1,Associated Permits Assumed,Bulk Import 25/01/3618,CH\KatieSi,25/01/2019,30/06/2019
3601,CRC951600,Regionally Significant,Bulk Import 25/01/3619,CH\KatieSi,25/01/2019,30/06/2019
3602,CRC951619,Regionally Significant,Bulk Import 25/01/3620,CH\KatieSi,25/01/2019,30/06/2019
3603,CRC951621,Consents with Associated WAPS,Bulk Import 25/01/3621,CH\KatieSi,25/01/2019,30/06/2019
3604,CRC951622,Complicated Allocation,Bulk Import 25/01/3622,CH\KatieSi,25/01/2019,30/06/2019
3605,CRC951623,Complicated Allocation,Bulk Import 25/01/3623,CH\KatieSi,25/01/2019,30/06/2019
3606,CRC951682.1,Associated Permits Assumed,Bulk Import 25/01/3624,CH\KatieSi,25/01/2019,30/06/2019
3607,CRC951695.1,Consents with Associated WAPS,Bulk Import 25/01/3625,CH\KatieSi,25/01/2019,30/06/2019
3608,CRC951704.1,Under 5l/s,Bulk Import 25/01/3626,CH\KatieSi,25/01/2019,30/06/2019
3609,CRC951714.3,Consents with Associated WAPS,Bulk Import 25/01/3627,CH\KatieSi,25/01/2019,30/06/2019
3610,CRC951740,Associated Permits Confirmed,Bulk Import 25/01/3628,CH\KatieSi,25/01/2019,30/06/2019
3611,CRC951752.2,Under 5l/s,Bulk Import 25/01/3629,CH\KatieSi,25/01/2019,30/06/2019
3612,CRC951776.6,Complicated Allocation,Bulk Import 25/01/3630,CH\KatieSi,25/01/2019,30/06/2019
3613,CRC951825.3,Consents with Associated WAPS,Bulk Import 25/01/3631,CH\KatieSi,25/01/2019,30/06/2019
3614,CRC951888,Consents with Associated WAPS,Bulk Import 25/01/3632,CH\KatieSi,25/01/2019,30/06/2019
3615,CRC951894.2,Associated Permits Confirmed,Bulk Import 25/01/3633,CH\KatieSi,25/01/2019,30/06/2019
3616,CRC951903.3,Associated Permits Assumed,Bulk Import 25/01/3634,CH\KatieSi,25/01/2019,30/06/2019
3617,CRC951929,Associated Permits Assumed,Bulk Import 25/01/3635,CH\KatieSi,25/01/2019,30/06/2019
3618,CRC951931,Associated Permits Confirmed,Bulk Import 25/01/3636,CH\KatieSi,25/01/2019,30/06/2019
3619,CRC951932,Consents with Associated WAPS,Bulk Import 25/01/3637,CH\KatieSi,25/01/2019,30/06/2019
3620,CRC951934.2,Complicated Allocation,Bulk Import 25/01/3638,CH\KatieSi,25/01/2019,30/06/2019
